report_dat,offense,ward,day_of_week,intervention_period,days_before_after,is_after_intervention,is_violent,is_property,is_weekend
2025-07-08,THEFT/OTHER,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,8.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,ASSAULT W/DANGEROUS WEAPON,8.0,Tuesday,Pre-Intervention,-30,False,True,False,False
2025-07-08,MOTOR VEHICLE THEFT,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,1.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,8.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,BURGLARY,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,ROBBERY,7.0,Tuesday,Pre-Intervention,-30,False,True,False,False
2025-07-08,THEFT/OTHER,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,1.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,BURGLARY,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,8.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,3.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,8.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,8.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,ROBBERY,5.0,Tuesday,Pre-Intervention,-30,False,True,False,False
2025-07-08,THEFT/OTHER,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,8.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,MOTOR VEHICLE THEFT,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,1.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,1.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,ASSAULT W/DANGEROUS WEAPON,4.0,Tuesday,Pre-Intervention,-30,False,True,False,False
2025-07-08,MOTOR VEHICLE THEFT,7.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT F/AUTO,2.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,4.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,6.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-08,THEFT/OTHER,5.0,Tuesday,Pre-Intervention,-30,False,False,True,False
2025-07-09,THEFT/OTHER,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,8.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,3.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,ROBBERY,1.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,THEFT/OTHER,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,1.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,8.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,4.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,ROBBERY,8.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,ROBBERY,1.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,THEFT F/AUTO,4.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,1.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,1.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,3.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,3.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,ROBBERY,1.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,THEFT F/AUTO,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,8.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,ASSAULT W/DANGEROUS WEAPON,4.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,THEFT/OTHER,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,ASSAULT W/DANGEROUS WEAPON,8.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,BURGLARY,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,3.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,1.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,1.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,4.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,4.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,4.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,1.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,5.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,4.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT F/AUTO,2.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,SEX ABUSE,7.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,MOTOR VEHICLE THEFT,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,ASSAULT W/DANGEROUS WEAPON,8.0,Wednesday,Pre-Intervention,-29,False,True,False,False
2025-07-09,THEFT F/AUTO,7.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,6.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-09,THEFT/OTHER,8.0,Wednesday,Pre-Intervention,-29,False,False,True,False
2025-07-10,THEFT F/AUTO,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,BURGLARY,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,2.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,4.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,3.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,4.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,2.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,2.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,4.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,8.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,ROBBERY,5.0,Thursday,Pre-Intervention,-28,False,True,False,False
2025-07-10,ROBBERY,8.0,Thursday,Pre-Intervention,-28,False,True,False,False
2025-07-10,THEFT F/AUTO,3.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,4.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,2.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,1.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,2.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,6.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,4.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,7.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,8.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT/OTHER,2.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,ROBBERY,5.0,Thursday,Pre-Intervention,-28,False,True,False,False
2025-07-10,THEFT/OTHER,8.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,MOTOR VEHICLE THEFT,3.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-10,THEFT F/AUTO,5.0,Thursday,Pre-Intervention,-28,False,False,True,False
2025-07-11,THEFT F/AUTO,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,3.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,3.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,BURGLARY,8.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,8.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,8.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,ASSAULT W/DANGEROUS WEAPON,8.0,Friday,Pre-Intervention,-27,False,True,False,False
2025-07-11,ROBBERY,1.0,Friday,Pre-Intervention,-27,False,True,False,False
2025-07-11,THEFT F/AUTO,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,8.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,7.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,4.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,HOMICIDE,3.0,Friday,Pre-Intervention,-27,False,True,False,False
2025-07-11,THEFT F/AUTO,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT F/AUTO,1.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,MOTOR VEHICLE THEFT,5.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,6.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-11,THEFT/OTHER,2.0,Friday,Pre-Intervention,-27,False,False,True,False
2025-07-12,THEFT/OTHER,1.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,7.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,8.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,6.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,ROBBERY,1.0,Saturday,Pre-Intervention,-26,False,True,False,True
2025-07-12,THEFT/OTHER,3.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,HOMICIDE,7.0,Saturday,Pre-Intervention,-26,False,True,False,True
2025-07-12,MOTOR VEHICLE THEFT,7.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,6.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,3.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,2.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,2.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,4.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,8.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,ASSAULT W/DANGEROUS WEAPON,7.0,Saturday,Pre-Intervention,-26,False,True,False,True
2025-07-12,MOTOR VEHICLE THEFT,6.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,4.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,3.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,4.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,4.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,3.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,2.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,7.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,BURGLARY,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,8.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,2.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,ASSAULT W/DANGEROUS WEAPON,1.0,Saturday,Pre-Intervention,-26,False,True,False,True
2025-07-12,THEFT/OTHER,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,MOTOR VEHICLE THEFT,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,5.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT F/AUTO,4.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,2.0,Saturday,Pre-Intervention,-26,False,False,True,True
2025-07-12,THEFT/OTHER,8.0,Saturday,Pre-Intervention,-26,False,False,True,True
